capitalizations,POS_VB,POS_NN,POS_RB,POS_UH,POS_JJ,exclamations,questionmarks,emoji_scores,contrast,sentiment,vader_sentiment,vader_contrast,sujectivity
0,2,4,2,0,4,0,0,0,0.16249999999999992,-0.2958333333333333,-0.802,0.298,0.5555555555555555
1,2,8,1,0,2,0,0,0,0.14166666666666666,0.14166666666666666,0.6608,0.253,0.43333333333333335
3,3,2,2,0,0,0,0,0,0.30000000000000004,0.65,0.7906,0.33299999999999996,0.6499999999999999
3,5,5,0,0,2,0,0,0,0.06666666666666668,-0.06666666666666668,0.3612,0.135,0.3
1,2,3,0,0,0,0,0,0,0.5,0.5,0.6369,0.29600000000000004,0.6
3,6,4,3,0,1,1,0,0,0.31785714285714284,0.31785714285714284,0.6548,0.22899999999999998,0.5928571428571429
3,1,6,1,0,2,1,0,0,1.0,1.0,0.784,0.434,1.0
4,3,7,1,0,0,0,0,0,0.2,0.2,0.5994,0.196,0.2
1,7,6,2,0,0,0,0,0,0.0,0.0,0.5106,0.158,0.0
9,4,10,0,0,1,0,0,0,0.4375,0.10416666666666667,0.6369,0.139,0.38888888888888884
1,3,2,2,0,0,0,0,0,0.3,-0.3,0.3182,0.223,0.6
2,7,4,2,0,2,0,0,0,1.0,0.16666666666666666,0.5423,0.065,0.22222222222222218
0,3,3,1,0,0,0,0,0,0.0,0.0,-0.0593,0.04700000000000002,0.0
7,3,5,3,0,1,0,0,0,0.0,0.5,0.3818,0.06,0.5416666666666666
1,1,5,0,0,1,0,0,0,0.75,0.30000000000000004,0.7783,0.5760000000000001,0.7333333333333333
8,3,2,1,0,0,0,0,0,0.0,0.0,-0.3254,0.11200000000000003,0.0
1,2,2,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,2,0,1,0,0,0,0,0,0.8,0.8,0.4215,0.359,0.7
8,4,6,1,1,2,1,0,0,1.0333333333333334,-0.4833333333333333,-0.6588,0.155,0.5333333333333333
11,7,4,1,0,0,0,0,0,0.4,-0.4,-0.4404,0.146,0.7
10,1,10,1,0,3,1,0,0,0.018750000000000044,0.6124999999999999,0.8516,0.391,0.6666666666666666
3,6,3,2,0,0,0,0,0,0.0,-0.8,-0.7506,0.242,0.8500000000000001
6,3,6,1,0,1,0,0,0,0.15,-0.075,0.0772,0.075,0.2
2,4,3,0,0,4,0,0,0,0.15000000000000002,0.7000000000000001,0.9246,0.53,0.7000000000000001
1,4,1,0,0,0,0,0,0,0.5,0.5,0.5859,0.353,0.6
2,7,2,1,0,1,0,0,0,0.1,-0.1,0.3724,0.138,0.3625
4,0,4,0,0,1,0,0,0,0.5,0.5,0.2732,0.111,1.0
4,5,1,3,0,1,0,0,0,0.7000000000000001,0.2,0.25,0.10499999999999997,0.55
0,4,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,2,4,0,0,2,0,0,0,0.0,-0.5,-0.8807,0.531,0.9666666666666667
6,6,4,1,0,4,0,0,0,0.15,0.075,-0.34,0.014,0.4527777777777778
1,4,4,0,0,0,0,0,0,0.2,-0.2,-0.7845,0.33,0.0
1,2,3,2,0,0,0,0,0,0.0,0.0,0.2732,0.16,0.0
2,9,6,1,0,1,0,0,0,0.3083333333333333,-0.10555555555555557,-0.4404,0.10400000000000001,0.2722222222222222
1,1,3,1,1,2,0,0,0,0.85,-0.07500000000000001,-0.4215,0.10099999999999998,0.7
1,6,2,4,0,3,0,0,0,0.02500000000000001,0.02500000000000001,-0.0572,0.06,0.30000000000000004
4,5,4,6,0,2,0,0,0,0.35,0.5249999999999999,0.8707,0.301,0.65
46,4,10,2,0,1,4,0,0,0.5694444444444444,0.6885850694444443,0.9662,0.507,0.8055555555555555
1,3,5,2,0,0,0,0,0,0.2,0.2,0.6705,0.256,0.2
1,1,3,1,0,1,0,0,0,0.3,0.15,0.5106,0.32,0.13333333333333333
4,7,6,1,0,2,0,0,0,0.4571428571428571,-0.04523809523809524,-0.7056,0.124,0.3904761904761905
1,2,3,1,0,1,0,0,0,0.16666666666666666,-0.16666666666666666,-0.29600000000000004,0.16699999999999998,0.43333333333333335
3,3,4,1,0,2,0,0,0,0.0,-0.25,-0.4588,0.14300000000000002,1.0
0,6,6,0,0,0,0,0,0,0.0,0.0,0.128,0.07499999999999997,0.0
8,4,6,1,0,0,0,0,0,0.3,0.3,0.5719,0.222,0.0
64,1,12,0,0,0,0,0,0,0.425,0.425,0.7162,0.257,0.575
4,5,2,2,0,1,0,0,0,0.1,0.1,-0.25,0.105,0.8
14,1,10,1,0,1,1,0,2,0.06875,0.06875,0.8777,0.457,0.30000000000000004
1,3,2,3,0,2,0,0,0,0.30000000000000004,0.30000000000000004,0.743,0.41200000000000003,0.75
4,6,3,2,0,0,0,0,0,0.5,-0.5,0.3578,0.129,1.0
1,3,6,2,0,2,0,0,0,0.5666666666666667,0.37777777777777777,0.8225,0.309,0.5555555555555555
0,4,7,1,0,3,0,0,0,1.1,0.14999999999999994,-0.1531,0.021000000000000005,0.6000000000000001
1,7,2,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
4,6,8,1,0,2,0,0,0,0.5611111111111111,-0.052777777777777785,0.0516,0.02400000000000001,0.4083333333333334
0,1,1,1,0,1,0,0,0,0.55,0.525,0.7609,0.6859999999999999,0.85
2,5,8,0,0,0,0,0,0,0.1555555555555556,-0.1555555555555556,0.0,0.0,0.2888888888888889
7,4,5,4,0,3,0,0,0,0.15,-0.2,0.7906,0.20600000000000002,0.7333333333333334
3,1,4,1,0,1,0,0,0,1.0,1.0,0.6369,0.344,0.3
5,4,7,0,0,0,0,0,0,0.2,-0.1,0.0,0.0,0.2
2,4,4,0,0,1,0,0,0,0.65,0.65,0.6705,0.226,0.75
4,1,3,0,0,0,0,0,0,0.2,0.2,0.25,0.14699999999999994,0.2
1,3,6,5,0,0,0,0,0,0.0,0.5,-0.4534,0.141,0.5
1,1,1,0,0,1,0,0,0,0.5,0.5,0.4404,0.36700000000000005,0.5
2,2,6,1,0,1,0,0,0,0.0,0.0,0.5267,0.185,0.0
2,3,2,0,0,1,0,0,0,0.2,-0.2,0.0772,0.126,0.6
7,4,8,2,0,1,0,0,0,0.0,0.0,-0.2263,0.091,0.0
4,6,7,1,0,3,0,0,0,0.6145833333333334,0.09027777777777778,0.2332,0.025999999999999995,0.5472222222222222
1,1,5,1,0,1,0,0,0,0.5,-0.25,-0.1779,0.145,0.55
1,7,2,1,0,2,0,0,0,0.21666666666666665,0.008333333333333321,0.7394,0.274,0.6333333333333333
2,3,2,3,0,1,0,0,0,0.55,0.025,0.2781,0.08299999999999999,0.5444444444444444
2,8,4,2,0,2,0,0,0,0.25,0.25,0.0772,0.010999999999999996,0.55
4,2,7,3,0,2,0,0,0,1.2000000000000002,-0.2,-0.4471,0.134,0.85
3,2,2,4,0,3,0,0,0,0.425,0.7875,0.9229999999999999,0.5710000000000001,0.8375
4,2,0,2,0,1,0,0,0,0.1,0.1,0.25,0.25,1.0
0,2,3,2,0,0,0,0,0,0.8,0.8,0.6486,0.275,0.7
0,3,2,2,0,1,1,0,0,1.0,1.0,0.6588,0.32799999999999996,0.75
18,0,5,0,0,0,3,0,0,0.5428571428571429,0.6790178571428571,-0.5959,0.49200000000000005,0.7678571428571428
1,2,2,1,0,2,0,0,0,0.6,0.7,0.8176,0.517,0.55
2,5,4,0,0,3,2,0,0,0.8545454545454545,0.3590909090909091,0.6467,0.163,0.43863636363636366
3,2,4,2,1,1,0,0,0,0.21428571428571427,0.10714285714285714,0.5574,0.21900000000000006,0.7857142857142857
1,5,7,1,0,4,0,0,0,0.15000000000000002,0.4,0.9014,0.262,0.39999999999999997
1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,7,4,3,0,1,0,0,0,0.2388888888888889,0.00370370370370369,0.3832,0.11,0.42962962962962964
2,4,2,1,0,0,0,0,0,0.0,0.0,0.4404,0.225,0.0
2,2,3,0,0,1,0,0,0,1.2,0.20000000000000004,0.7096,0.26,0.39999999999999997
2,6,6,3,0,1,0,0,0,0.0,0.0,-0.6705,0.263,0.0
2,7,3,3,0,0,0,0,0,0.0,0.0,0.2732,0.038,0.0
0,0,2,0,0,0,0,0,0,0.85,0.85,0.5994,0.7959999999999999,1.0
2,0,7,0,0,1,1,0,0,0.4375,0.5916666666666667,0.8932,0.517,0.7833333333333333
0,2,3,0,0,1,1,0,0,0.5,0.375,0.9312,0.8109999999999999,0.44999999999999996
8,3,4,2,0,1,0,0,0,0.1555555555555556,-0.1555555555555556,0.25,0.1,0.2888888888888889
3,4,6,0,0,3,1,0,0,0.0,0.5,0.7263,0.225,0.7125
0,3,4,2,0,1,0,0,0,0.0,-0.2,0.5945,0.215,0.475
1,3,9,3,0,2,0,0,0,0.012121212121212144,0.3090909090909091,0.8122,0.27,0.21363636363636362
0,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
22,6,9,1,0,2,4,0,4,0.375,0.875,0.971,0.42,0.7833333333333333
1,2,3,1,0,0,0,0,0,0.5,0.5,0.7184,0.353,0.6
3,4,4,3,0,1,0,0,0,0.26666666666666666,0.26666666666666666,0.7783,0.245,0.43333333333333335
2,1,3,1,0,0,0,0,0,1.0,-1.0,-0.6249,0.369,1.0
0,5,7,2,0,1,0,0,0,0.8,0.8,0.4215,0.11800000000000001,0.7
3,1,4,1,0,1,1,0,0,0.7,0.875,0.6444,0.397,0.6000000000000001
7,1,14,0,0,0,0,0,0,0.0,-0.5,0.6908,0.048000000000000036,1.0
1,0,2,0,0,2,0,0,0,0.425,0.425,0.8402,0.75,0.75
4,4,6,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.15625
7,0,9,1,0,1,1,0,0,0.0,0.20000000000000004,0.7777,0.312,0.3666666666666667
1,5,4,4,0,1,0,0,0,0.6555555555555556,0.17222222222222222,0.6369,0.174,0.4444444444444444
3,4,5,2,0,1,0,0,0,0.2,0.2,0.0258,0.05,0.2
1,3,3,2,0,1,0,0,0,0.1,0.15000000000000002,0.4576,0.25,0.29166666666666663
2,3,2,2,0,1,0,0,0,0.0,0.0,0.4767,0.237,0.0
2,1,4,0,0,0,0,0,0,0.0,0.0,-0.29600000000000004,0.16699999999999998,0.0
2,2,4,1,0,2,0,0,4,0.9499999999999998,-0.06666666666666661,0.7966,0.173,0.46388888888888885
1,4,1,2,0,0,0,0,0,0.0,0.0,-0.2732,0.06200000000000001,0.0
2,2,4,0,0,0,0,0,0,0.0,0.0,0.4215,0.259,0.0
6,2,5,1,0,0,0,0,4,1.0,1.0,0.8374,0.419,0.3
3,0,5,1,0,1,0,0,0,0.0,0.0,0.2023,0.141,0.5
1,1,5,0,0,1,0,0,0,0.55,-0.03333333333333336,-0.743,0.41200000000000003,0.3666666666666667
3,2,7,0,0,2,0,0,0,0.6,-0.3,-0.29600000000000004,0.121,0.475
2,8,4,1,0,1,0,0,0,0.8,0.6,0.2737,0.034,0.55
4,3,3,0,0,0,0,0,0,0.7,0.7,0.5267,0.355,0.6000000000000001
7,4,7,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,4,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,5,8,2,0,0,0,0,0,0.4,-0.4,-0.5423,0.127,0.6
2,5,3,2,0,1,0,0,0,0.2,-0.2,-0.4541,0.18100000000000002,0.35
1,1,2,1,0,0,0,0,-5,0.0,0.0,-0.2732,0.344,0.0
6,6,3,2,0,2,1,0,0,0.06,0.12,0.0,0.0,0.41333333333333333
4,2,9,1,0,1,0,0,0,0.2857142857142857,0.2857142857142857,-0.765,0.268,0.5357142857142857
3,7,5,4,0,2,0,0,0,0.6875,0.041666666666666664,-0.8584,0.267,0.5
5,3,4,2,0,2,1,0,0,0.9583333333333334,-0.1388888888888889,-0.1935,0.04299999999999998,0.6472222222222221
13,2,8,0,0,1,0,0,0,0.0,0.0,0.743,0.336,0.0
4,2,4,1,0,3,0,0,0,0.7000000000000001,0.3333333333333333,0.872,0.452,0.6333333333333333
5,8,9,3,0,2,0,0,3,0.4,0.033333333333333326,0.8479,0.21700000000000005,0.4666666666666666
9,6,7,2,0,2,1,0,0,0.45,0.5,0.8379,0.249,0.5
0,1,2,0,0,0,0,0,0,0.0,0.0,-0.2755,0.23199999999999998,0.0
0,0,3,1,0,2,0,0,0,0.3,0.3,0.5777,0.428,0.5
1,4,5,1,0,1,0,0,0,0.3,0.3,0.6693,0.276,1.0
0,6,1,1,0,2,0,0,0,0.0,0.0,-0.6908,0.198,0.0
1,3,1,2,1,2,0,0,0,0.06666666666666671,-0.3666666666666667,-0.1779,0.145,0.5333333333333333
11,5,9,0,0,1,0,0,0,0.0,0.0,0.7351,0.193,0.0
5,5,7,1,0,2,1,0,-3,0.2,-0.2,0.5541,0.047000000000000035,0.2
1,5,5,1,0,2,0,0,0,0.45,-0.275,-0.8225,0.32299999999999995,0.7
2,4,2,3,0,1,0,0,5,0.0,0.0,0.3182,0.044999999999999984,0.3
1,2,2,0,0,2,0,0,0,0.3333333333333333,0.3333333333333333,0.4215,0.203,0.8333333333333334
1,2,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,7,7,1,0,3,1,0,0,0.07500000000000001,-0.3375,-0.4574,0.10300000000000001,0.6
1,2,0,2,0,0,0,0,0,0.5,0.5,0.4019,0.145,0.6
1,5,3,3,0,2,0,0,0,0.7,0.35,0.4404,0.146,0.37142857142857144
2,0,5,0,0,1,0,0,0,0.30000000000000004,0.275,0.765,0.39799999999999996,0.22499999999999998
1,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,0,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,4,3,2,0,1,0,0,0,0.0,0.0,0.4404,0.146,0.75
3,4,8,1,0,1,1,0,0,0.65,0.65,0.8398,0.276,0.825
3,3,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,3,8,1,0,2,1,0,0,0.475,0.3875,0.6239,0.157,0.7
2,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,2,6,3,0,1,0,0,0,0.2,0.6,0.7964,0.321,0.6000000000000001
0,3,7,3,0,3,0,0,0,0.7333333333333334,0.3111111111111111,0.5267,0.08399999999999999,0.6666666666666666
2,7,5,2,0,3,0,0,0,0.3333333333333333,-0.08333333333333333,-0.4404,0.094,0.42333333333333334
3,7,4,0,0,2,0,0,0,0.4,-0.4,-0.5423,0.127,0.6
11,0,9,1,0,1,1,0,0,0.3,0.3,0.5562,0.223,0.75
3,4,7,3,0,2,0,0,0,0.425,0.5333333333333333,0.8479,0.315,0.6611111111111111
3,1,3,2,0,1,0,0,0,0.1,-0.1,0.34,0.255,0.2
4,7,7,1,0,3,0,0,0,0.475,0.6833333333333332,0.8979,0.28,0.6944444444444443
0,0,2,0,0,2,0,0,0,0.07500000000000001,0.4,0.6369,0.375,0.5666666666666668
6,4,8,1,0,2,0,0,0,0.2333333333333333,0.31666666666666665,0.8316,0.34,0.5166666666666666
1,4,3,1,0,1,0,0,0,0.8,0.8,0.4767,0.205,1.0
6,4,8,0,0,2,1,0,0,0.08333333333333331,0.46875,0.9259,0.491,0.8444444444444444
1,5,7,5,0,2,0,0,2,0.2,0.2,0.6808,0.183,0.2
3,3,3,0,0,3,0,0,0,0.09999999999999998,0.3,0.1513,0.11699999999999999,0.5
2,5,4,2,0,4,0,0,0,0.55,0.3416666666666666,0.4019,0.07200000000000001,0.5520833333333334
1,6,7,1,0,1,0,0,0,0.925,0.3375,-0.7003,0.16899999999999998,0.5375
2,3,0,1,0,0,0,0,0,0.2,0.2,0.6124,0.364,0.3
3,4,2,0,0,0,0,0,0,0.2,0.4,0.8807,0.505,0.4
2,1,3,0,0,0,1,0,0,0.5,0.625,0.6696,0.473,0.6
2,0,4,0,0,0,0,0,0,0.0,0.0,0.5267,0.405,0.0
1,3,7,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,2,4,0,0,0,1,0,0,0.625,0.625,0.8172,0.428,0.8
2,2,1,0,0,1,0,0,0,1.3,-0.15000000000000002,0.128,0.03,0.75
2,6,2,2,0,0,0,0,0,0.35714285714285715,-0.35714285714285715,0.5267,0.15700000000000006,0.5535714285714286
1,4,2,0,0,0,0,0,0,0.8,-0.6,-0.7096,0.496,0.9
3,0,7,0,0,0,0,0,0,0.4,0.4,0.6705,0.478,0.5
9,4,8,1,0,3,0,0,0,0.45,0.25,0.4404,0.10800000000000001,0.5
5,4,3,4,0,2,0,0,0,0.0,0.0,-0.1531,0.015,0.05
1,2,5,1,0,4,0,0,0,0.225,0.3125,0.6486,0.29,0.7
0,2,4,1,0,1,0,0,0,1.0,1.0,0.5719,0.29100000000000004,1.0
2,4,3,2,0,1,0,0,-2,0.2,0.2,-0.5267,0.16800000000000004,0.2
1,1,4,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.125
6,3,6,1,0,0,0,0,0,0.2,0.1,0.4404,0.153,0.26666666666666666
5,6,4,1,1,4,1,0,0,0.6328125,-0.078125,0.8249,0.239,0.8333333333333334
4,4,4,2,0,4,0,0,0,0.037500000000000006,0.025000000000000005,0.0,0.0,0.525
1,3,2,0,0,1,0,0,0,0.75,0.125,-0.7391,0.194,0.8
8,3,4,1,0,1,1,0,0,0.0,0.0,-0.2942,0.121,0.0
1,5,6,3,0,1,0,0,0,0.5,0.13333333333333336,0.5719,0.12300000000000001,0.3333333333333333
2,4,3,1,0,2,0,0,0,0.02777777777777779,-0.3685185185185185,-0.8003,0.304,0.5962962962962963
5,5,4,0,0,2,1,0,0,0.13636363636363635,0.06818181818181818,0.0,0.0,0.3522727272727273
2,2,4,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
4,3,6,1,0,0,1,0,0,0.0,0.0,0.6588,0.23800000000000002,0.0
1,5,5,2,0,3,0,0,0,0.625,-0.3833333333333333,0.7579,0.201,0.9333333333333332
5,4,7,1,1,3,1,0,0,0.010416666666666671,0.0875,0.977,0.528,0.8970486111111111
1,4,2,1,0,1,0,0,0,0.25,0.25,0.0,0.0,0.8500000000000001
1,4,5,1,0,1,0,0,0,0.20000000000000004,0.20000000000000004,0.1779,0.034,0.1
0,2,3,2,0,4,0,0,0,0.1196428571428571,0.1973214285714286,0.792,0.392,0.6866071428571429
8,4,9,4,0,0,0,0,0,0.16666666666666666,-0.16666666666666666,-0.6712,0.152,0.7333333333333334
3,2,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,3,7,1,0,2,0,0,0,0.5,0.25,0.4404,0.11599999999999999,0.5
2,3,1,3,0,0,0,0,0,0.8,0.8,0.6486,0.39799999999999996,0.7
0,2,2,0,0,1,0,0,0,1.0,1.0,0.3716,0.267,1.0
1,1,2,1,0,1,0,0,0,0.55,0.525,0.7609,0.621,0.85
1,2,3,2,0,1,0,0,0,0.5,0.5,0.8591,0.42200000000000004,0.475
2,3,9,2,0,4,0,0,0,0.125,-0.13333333333333333,0.0,0.0,0.6833333333333335
2,2,5,1,0,3,0,0,0,0.39375,0.353125,0.9265,0.44299999999999995,0.575
1,2,2,2,0,0,0,0,-5,0.0,0.0,-0.4767,0.27899999999999997,0.0
2,6,4,3,0,2,0,0,0,0.45,-0.3,-0.6908,0.28300000000000003,0.48333333333333334
3,5,4,4,0,2,0,0,0,0.15,0.1,-0.2263,0.06200000000000001,0.06666666666666667
4,7,5,3,0,1,0,0,0,0.29999999999999993,-0.04999999999999993,0.5719,0.13499999999999998,0.5888888888888889
3,2,4,1,0,0,0,0,0,0.0,0.0,0.3818,0.191,0.0
1,1,6,2,0,2,0,0,3,0.5,0.5,0.7003,0.18100000000000002,0.5
1,2,3,1,0,3,0,0,0,0.625,0.2916666666666667,0.4404,0.104,0.5
64,4,19,0,0,1,0,0,0,0.3428571428571429,0.028571428571428564,-0.1417,0.018000000000000002,0.4309523809523809
0,2,0,2,0,0,0,0,0,0.0,0.0,-0.3875,0.467,0.0
2,7,1,1,0,4,0,0,-2,0.5625,0.078125,0.3612,0.07700000000000001,0.796875
1,0,7,0,0,1,0,0,4,0.0,0.0,0.3612,0.161,0.0
1,3,4,1,0,0,0,0,-5,0.0,0.0,0.3182,0.096,1.0
0,1,3,0,0,1,0,0,0,1.0,-1.0,-0.3182,0.315,1.0
0,4,2,2,0,2,0,0,0,0.2,0.2,0.4404,0.153,0.55
1,5,4,1,0,0,0,0,0,0.2,-0.2,-0.6705,0.231,0.0
2,1,6,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.125
3,2,6,4,0,0,0,0,0,0.08333333333333336,0.1375,0.4939,0.14400000000000002,0.8
3,6,5,1,0,1,0,0,0,0.5,0.5,0.3182,0.095,0.8888888888888888
3,1,4,0,0,2,0,0,0,0.0,0.13636363636363635,0.4404,0.225,0.45454545454545453
20,2,8,0,0,2,1,0,0,0.4,0.4375,0.5838,0.136,0.65
0,1,2,0,0,1,0,0,0,0.5,-0.5,-0.7845,0.633,0.95
4,5,4,3,0,1,0,0,0,0.6,0.25,0.7506,0.17600000000000002,0.475
2,4,3,2,0,1,0,0,0,0.0,0.0,0.1027,0.019000000000000003,0.0
1,0,5,0,0,1,1,0,3,0.0,0.0,0.7424,0.364,0.06666666666666667
2,3,0,0,0,1,1,0,0,0.2,0.25,0.6114,0.41600000000000004,0.5
2,6,4,2,0,1,0,0,0,0.1,0.05,0.3818,0.16699999999999998,0.5
3,7,3,2,0,2,0,0,0,0.4,-0.4,0.3182,0.07400000000000001,0.5
2,4,4,4,0,0,0,0,0,0.05,0.025,-0.1779,0.02400000000000001,0.175
1,5,6,5,0,3,0,0,0,0.125,-0.125,-0.6908,0.18600000000000003,1.0
1,3,1,0,0,1,1,0,0,0.5,0.5,0.5562,0.23,0.8
1,2,3,0,0,0,0,0,0,0.2,0.2,0.34,0.19399999999999998,0.1
3,3,6,1,0,1,0,0,3,0.09999999999999998,0.43333333333333335,0.8979,0.35,0.7666666666666666
2,5,3,0,0,1,0,0,0,0.04999999999999999,-0.04999999999999999,0.0,0.0,0.7
2,1,8,1,0,1,0,0,0,0.7000000000000001,0.7000000000000001,0.7804,0.41600000000000004,0.8999999999999999
5,8,7,4,0,3,0,0,0,0.4166666666666667,0.3125,0.9176,0.307,0.5041666666666667
2,4,5,3,0,4,0,0,0,0.788095238095238,0.15595238095238095,0.836,0.237,0.4761904761904763
1,1,9,0,0,3,0,0,0,0.2125,0.2125,-0.34,0.07900000000000001,0.4895833333333333
4,5,4,2,0,1,0,0,0,0.5777777777777777,-0.1351851851851852,-0.5106,0.142,0.5407407407407407
2,7,6,2,0,2,0,0,0,0.2218614718614719,0.3163780663780664,0.8934,0.308,0.4579365079365079
6,4,4,0,0,0,0,0,0,0.09999999999999998,0.43333333333333335,0.7962,0.276,0.6333333333333333
6,3,10,1,0,3,0,0,0,0.3333333333333333,0.3333333333333333,0.91,0.38,0.7407407407407408
3,7,2,2,0,2,0,0,0,0.125,0.3333333333333333,0.6948,0.2,0.5499999999999999
2,6,2,2,0,1,1,0,0,0.05833333333333333,0.04166666666666667,0.0,0.0,0.25
29,0,7,0,0,0,0,0,0,0.25,-0.25,-0.5216,0.272,0.6
2,2,4,0,0,0,0,0,2,0.0,0.0,0.4588,0.214,0.0
0,3,3,2,0,3,0,0,0,0.025,0.25,0.4902,0.175,0.25
0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,4,2,2,0,1,0,0,0,0.6999999999999998,-0.6999999999999998,0.431,0.151,0.6666666666666666
6,0,5,0,0,1,0,0,0,0.16666666666666666,-0.16666666666666666,0.4588,0.273,0.06666666666666667
1,5,2,3,0,0,0,0,0,0.0,0.0,0.6124,0.217,0.5
9,4,3,0,0,1,0,0,0,0.8,0.8,0.7717,0.34,1.0
5,3,5,0,0,1,0,0,0,0.7,0.7,0.4404,0.195,0.6000000000000001
3,5,5,1,0,0,1,0,0,0.0625,0.5416666666666666,0.9359,0.505,0.8
1,8,5,3,0,1,0,0,2,0.09935897435897437,0.09935897435897437,0.5574,0.11900000000000001,0.41474358974358977
1,4,5,1,0,3,0,0,0,0.75,0.75,0.5859,0.20199999999999999,0.95
1,4,3,5,0,1,0,0,0,0.3431818181818181,-0.021212121212121213,0.0,0.0,0.35151515151515156
3,4,2,3,0,0,0,0,0,0.0,0.0,-0.3182,0.141,0.0
8,4,7,3,0,0,2,0,0,0.3375,0.325,0.5399,0.13699999999999998,0.3666666666666667
4,6,5,0,0,0,0,0,0,0.0,0.0,-0.5859,0.242,0.0
2,3,5,1,0,2,0,0,0,0.25,0.16666666666666666,0.4019,0.114,0.6666666666666666
4,8,0,3,0,3,0,0,0,0.5142857142857142,-0.4571428571428572,-0.9092,0.327,0.6285714285714286
1,1,1,3,0,1,0,0,0,0.047222222222222214,0.04722222222222221,0.0,0.0,0.5694444444444445
0,6,5,2,0,2,0,0,0,0.25,0.25,0.4397,0.114,0.3333333333333333
1,3,1,0,0,2,0,0,0,0.30000000000000004,0.65,0.29600000000000004,0.08500000000000002,0.75
6,5,8,0,0,0,0,0,0,0.5,0.5,0.7964,0.307,0.6499999999999999
1,2,1,0,0,0,0,0,0,0.4,0.4,0.3612,0.294,0.4
7,5,7,3,0,1,0,0,0,0.0,0.0,-0.34,0.098,0.55
1,5,2,2,0,2,0,0,0,0.08333333333333337,0.4444444444444444,0.7836,0.255,0.7000000000000001
3,5,2,0,0,1,0,0,0,0.0,0.0,-0.4404,0.11300000000000003,0.0
4,1,4,0,0,0,0,0,0,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.5
7,0,8,0,0,0,0,0,0,0.25,-0.25,-0.3612,0.2,1.0
2,4,2,2,0,0,0,0,0,0.0,0.0,-0.6124,0.308,0.0
1,2,0,1,0,2,0,0,0,0.7,-0.06666666666666665,0.7783,0.6609999999999999,0.7999999999999999
6,1,7,1,0,0,0,0,0,0.0,0.0,0.6808,0.337,0.0
1,2,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,8,5,2,0,2,0,0,0,0.215,0.2675,0.6908,0.192,0.645
0,2,5,2,0,1,0,0,0,0.8,0.8,0.8225,0.35900000000000004,0.85
1,2,0,1,0,0,0,0,0,0.4166666666666667,0.4166666666666667,0.2023,0.265,0.5
2,2,1,2,1,0,1,0,0,0.0,0.0,0.4574,0.249,0.0
5,3,7,1,0,1,0,0,0,0.2916666666666667,-0.2916666666666667,-0.1761,0.096,0.5416666666666666
4,4,6,2,0,4,2,0,0,0.4083333333333333,0.12,0.7081,0.171,0.3
6,4,8,3,0,1,1,0,0,0.07045454545454544,0.13522727272727272,0.1989,0.036999999999999984,0.6772727272727272
3,5,6,0,0,1,0,0,0,0.0,0.0,-0.2755,0.07999999999999999,0.1
1,3,3,1,0,1,0,0,0,0.95,0.033333333333333354,-0.4379,0.08900000000000002,0.5333333333333333
0,0,1,1,0,1,0,0,0,0.5,0.91,0.8204,0.654,1.0
2,2,5,1,0,1,0,0,0,0.13636363636363635,0.06818181818181818,0.3724,0.16399999999999998,0.42727272727272725
0,4,2,2,0,2,0,0,0,0.6,0.6,0.8225,0.439,1.0
2,4,4,0,0,0,0,0,0,0.0,0.0,0.2023,0.141,0.0
9,2,10,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.1
6,1,9,1,0,0,0,0,0,0.8,0.8,0.5267,0.185,1.0
4,3,4,2,0,1,0,0,0,0.6,0.6,0.4215,0.157,1.0
10,2,7,2,0,1,0,0,0,0.30000000000000004,0.65,0.5719,0.198,0.75
3,3,5,1,0,2,0,0,0,0.0,0.0,0.3412,0.131,0.39166666666666666
2,2,5,0,0,3,0,0,0,0.4,0.1333333333333333,0.765,0.207,0.9333333333333332
1,1,5,0,0,2,0,0,0,0.05,-0.05,-0.1531,0.127,0.4
